Longitude,Latitude,Pixel,Scan
28.1305438,60.8930109,3500,1900
28.162423,60.8922987,3600,1900
28.1943032,60.891579,3700,1900
28.2261845,60.8908516,3800,1900
28.2580671,60.8901167,3900,1900
28.2896321,60.8893816,3999,1900
27.0133649,60.8966363,0,2000
27.0452682,60.8961878,100,2000
27.0771684,60.8957317,200,2000
27.1090656,60.8952682,300,2000
27.14096,60.8947971,400,2000
27.1728516,60.8943186,500,2000
27.2047407,60.8938325,600,2000
27.2366272,60.893339,700,2000
27.2685114,60.892838,800,2000
27.3003932,60.8923294,900,2000
27.332273,60.8918134,1000,2000
27.3641507,60.8912898,1100,2000
27.3960265,60.8907587,1200,2000
27.4279004,60.8902202,1300,2000
27.4597728,60.8896741,1400,2000
27.4916435,60.8891205,1500,2000
27.5235128,60.8885594,1600,2000
27.5553808,60.8879908,1700,2000
27.5872475,60.8874147,1800,2000
27.6191132,60.886831,1900,2000
27.6509779,60.8862398,2000,2000
27.6828417,60.8856412,2100,2000
27.7147048,60.8850349,2200,2000
27.7465673,60.8844212,2300,2000
27.7784292,60.8837999,2400,2000
27.8102908,60.8831712,2500,2000
27.842152,60.8825348,2600,2000
27.8740131,60.881891,2700,2000
27.9058742,60.8812396,2800,2000
27.9377353,60.8805806,2900,2000
27.9695967,60.8799141,3000,2000
28.0014583,60.8792401,3100,2000
28.0333204,60.8785585,3200,2000
28.065183,60.8778693,3300,2000
28.0970462,60.8771726,3400,2000
28.1289103,60.8764683,3500,2000
28.1607752,60.8757565,3600,2000
28.1926412,60.8750371,3700,2000
28.2245082,60.8743101,3800,2000
28.2563765,60.8735755,3900,2000
28.2879275,60.8728408,3999,2000
27.012227,60.8800844,0,2100
27.044116,60.8796361,100,2100
27.0760019,60.8791802,200,2100
27.1078848,60.8787169,300,2100
27.1397649,60.8782461,400,2100
27.1716423,60.8777677,500,2100
27.2035171,60.8772819,600,2100
27.2353893,60.8767886,700,2100
27.2672592,60.8762877,800,2100
27.2991268,60.8757794,900,2100
27.3309923,60.8752636,1000,2100
27.3628557,60.8747403,1100,2100
27.3947172,60.8742095,1200,2100
27.4265769,60.8736711,1300,2100
27.458435,60.8731253,1400,2100
27.4902915,60.872572,1500,2100
27.5221465,60.8720111,1600,2100
27.5540002,60.8714428,1700,2100
27.5858527,60.8708669,1800,2100
27.6177042,60.8702835,1900,2100
27.6495546,60.8696926,2000,2100
27.6814042,60.8690942,2100,2100
27.713253,60.8684883,2200,2100
27.7451012,60.8678748,2300,2100
27.7769489,60.8672539,2400,2100
27.8087962,60.8666254,2500,2100
27.8406432,60.8659893,2600,2100
27.8724901,60.8653458,2700,2100
27.9043369,60.8646947,2800,2100
27.9361838,60.864036,2900,2100
27.9680309,60.8633698,3000,2100
27.9998783,60.8626961,3100,2100
28.0317261,60.8620148,3200,2100
28.0635745,60.861326,3300,2100
28.0954235,60.8606296,3400,2100
28.1272733,60.8599257,3500,2100
28.159124,60.8592142,3600,2100
28.1909757,60.8584951,3700,2100
28.2228286,60.8577685,3800,2100
28.2546827,60.8570342,3900,2100
28.2862195,60.8562999,3999,2100
27.0110928,60.8635314,0,2200
27.0429676,60.8630832,100,2200
27.0748392,60.8626276,200,2200
27.1067079,60.8621645,300,2200
27.1385738,60.8616939,400,2200
27.1704369,60.8612158,500,2200
27.2022974,60.8607302,600,2200
27.2341554,60.8602371,700,2200
27.266011,60.8597366,800,2200
27.2978643,60.8592285,900,2200
27.3297155,60.8587129,1000,2200
27.3615647,60.8581898,1100,2200
27.393412,60.8576593,1200,2200
27.4252575,60.8571212,1300,2200
27.4571013,60.8565757,1400,2200
27.4889435,60.8560226,1500,2200
27.5207843,60.855462,1600,2200
27.5526238,60.854894,1700,2200
27.5844621,60.8543184,1800,2200
27.6162992,60.8537353,1900,2200
27.6481354,60.8531447,2000,2200
27.6799708,60.8525466,2100,2200
27.7118054,60.851941,2200,2200
27.7436394,60.8513278,2300,2200
27.7754728,60.8507071,2400,2200
27.8073059,60.850079,2500,2200
27.8391387,60.8494432,2600,2200
27.8709713,60.8488,2700,2200
27.9028039,60.8481492,2800,2200
27.9346366,60.8474909,2900,2200
27.9664695,60.8468251,3000,2200
27.9983027,60.8461517,3100,2200
28.0301363,60.8454708,3200,2200
28.0619704,60.8447823,3300,2200
28.0938052,60.8440863,3400,2200
28.1256408,60.8433827,3500,2200
28.1574773,60.8426715,3600,2200
28.1893148,60.8419528,3700,2200
28.2211534,60.8412265,3800,2200
28.2529933,60.8404927,3900,2200
28.2845161,60.8397587,3999,2200
27.0099614,60.8469821,0,2300
27.0418219,60.8465342,100,2300
27.0736793,60.8460788,200,2300
27.1055337,60.8456159,300,2300
27.1373853,60.8451455,400,2300
27.1692342,60.8446676,500,2300
27.2010804,60.8441822,600,2300
27.2329242,60.8436893,700,2300
27.2647656,60.843189,800,2300
27.2966047,60.8426812,900,2300
27.3284417,60.8421658,1000,2300
27.3602766,60.841643,1100,2300
27.3921097,60.8411127,1200,2300
27.4239409,60.8405748,1300,2300
27.4557705,60.8400295,1400,2300
27.4875985,60.8394767,1500,2300
27.5194251,60.8389164,1600,2300
27.5512504,60.8383486,1700,2300
27.5830744,60.8377733,1800,2300
27.6148974,60.8371905,1900,2300
27.6467193,60.8366001,2000,2300
27.6785405,60.8360023,2100,2300
27.7103609,60.835397,2200,2300
27.7421806,60.8347841,2300,2300
27.7739999,60.8341637,2400,2300
27.8058187,60.8335358,2500,2300
27.8376373,60.8329004,2600,2300
27.8694558,60.8322575,2700,2300
27.9012742,60.831607,2800,2300
27.9330926,60.830949,2900,2300
27.9649113,60.8302835,3000,2300
27.9967303,60.8296104,3100,2300
28.0285497,60.8289298,3200,2300
28.0603697,60.8282416,3300,2300
28.0921903,60.8275459,3400,2300
28.1240117,60.8268427,3500,2300
28.155834,60.8261319,3600,2300
28.1876573,60.8254135,3700,2300
28.2194817,60.8246876,3800,2300
28.2513074,60.8239541,3900,2300
28.2828161,60.8232204,3999,2300
27.0088341,60.830433,0,2400
27.0406803,60.8299852,100,2400
27.0725235,60.82953,200,2400
27.1043637,60.8290673,300,2400
27.1362011,60.8285971,400,2400
27.1680357,60.8281195,500,2400
27.1998677,60.8276343,600,2400
27.2316973,60.8271417,700,2400
27.2635244,60.8266415,800,2400
27.2953493,60.8261339,900,2400
27.3271721,60.8256188,1000,2400
27.3589928,60.8250962,1100,2400
27.3908117,60.8245661,1200,2400
27.4226287,60.8240286,1300,2400
27.4544441,60.8234835,1400,2400
27.4862579,60.8229309,1500,2400
27.5180703,60.8223709,1600,2400
27.5498813,60.8218033,1700,2400
27.5816912,60.8212283,1800,2400
27.6134999,60.8206457,1900,2400
27.6453077,60.8200557,2000,2400
27.6771146,60.8194581,2100,2400
27.7089208,60.8188531,2200,2400
27.7407264,60.8182405,2300,2400
27.7725314,60.8176204,2400,2400
27.8043361,60.8169928,2500,2400
27.8361405,60.8163577,2600,2400
27.8679448,60.815715,2700,2400
27.899749,60.8150649,2800,2400
27.9315533,60.8144072,2900,2400
27.9633578,60.813742,3000,2400
27.9951626,60.8130692,3100,2400
28.0269678,60.8123889,3200,2400
28.0587736,60.8117011,3300,2400
28.09058,60.8110057,3400,2400
28.1223872,60.8103028,3500,2400
28.1541954,60.8095923,3600,2400
28.1860045,60.8088743,3700,2400
28.2178147,60.8081487,3800,2400
28.2496263,60.8074156,3900,2400
28.281121,60.8066823,3999,2400
27.0077122,60.8138803,0,2500
27.0395442,60.8134327,100,2500
27.0713731,60.8129777,200,2500
27.1031991,60.8125152,300,2500
27.1350223,60.8120453,400,2500
27.1668427,60.8115678,500,2500
27.1986605,60.8110829,600,2500
27.2304758,60.8105904,700,2500
27.2622888,60.8100905,800,2500
27.2940995,60.8095832,900,2500
27.325908,60.8090683,1000,2500
27.3577145,60.8085459,1100,2500
27.3895192,60.8080161,1200,2500
27.421322,60.8074788,1300,2500
27.4531232,60.806934,1400,2500
27.4849228,60.8063817,1500,2500
27.516721,60.8058219,1600,2500
27.5485178,60.8052546,1700,2500
27.5803135,60.8046798,1800,2500
27.6121081,60.8040975,1900,2500
27.6439017,60.8035078,2000,2500
27.6756944,60.8029105,2100,2500
27.7074864,60.8023057,2200,2500
27.7392778,60.8016934,2300,2500
27.7710687,60.8010736,2400,2500
27.8028592,60.8004463,2500,2500
27.8346494,60.7998115,2600,2500
27.8664395,60.7991692,2700,2500
27.8982295,60.7985193,2800,2500
27.9300197,60.7978619,2900,2500
27.96181,60.797197,3000,2500
27.9936006,60.7965246,3100,2500
28.0253917,60.7958446,3200,2500
28.0571833,60.7951571,3300,2500
28.0889756,60.7944621,3400,2500
28.1207687,60.7937595,3500,2500
28.1525626,60.7930494,3600,2500
28.1843576,60.7923317,3700,2500
28.2161537,60.7916065,3800,2500
28.2479511,60.7908737,3900,2500
28.2794318,60.7901407,3999,2500
27.0065839,60.7973314,0,2600
27.0384017,60.796884,100,2600
27.0702165,60.7964292,200,2600
27.1020283,60.7959669,300,2600
27.1338372,60.7954971,400,2600
27.1656434,60.7950198,500,2600
27.1974471,60.7945351,600,2600
27.2292482,60.7940429,700,2600
27.261047,60.7935432,800,2600
27.2928435,60.793036,900,2600
27.3246378,60.7925214,1000,2600
27.3564302,60.7919993,1100,2600
27.3882206,60.7914697,1200,2600
27.4200093,60.7909326,1300,2600
27.4517963,60.790388,1400,2600
27.4835817,60.7898359,1500,2600
27.5153657,60.7892764,1600,2600
27.5471484,60.7887093,1700,2600
27.5789299,60.7881348,1800,2600
27.6107103,60.7875528,1900,2600
27.6424897,60.7869633,2000,2600
27.6742683,60.7863663,2100,2600
27.7060462,60.7857618,2200,2600
27.7378234,60.7851497,2300,2600
27.7696001,60.7845302,2400,2600
27.8013765,60.7839032,2500,2600
27.8331526,60.7832687,2600,2600
27.8649285,60.7826266,2700,2600
27.8967044,60.7819771,2800,2600
27.9284803,60.78132,2900,2600
27.9602565,60.7806554,3000,2600
27.992033,60.7799833,3100,2600
28.0238099,60.7793036,3200,2600
28.0555874,60.7786164,3300,2600
28.0873655,60.7779217,3400,2600
28.1191444,60.7772194,3500,2600
28.1509243,60.7765096,3600,2600
28.1827051,60.7757923,3700,2600
28.2144871,60.7750674,3800,2600
28.2462703,60.7743349,3900,2600
28.277737,60.7736023,3999,2600
27.0054632,60.7807828,0,2700
27.0372668,60.7803357,100,2700
27.0690674,60.779881,200,2700
27.100865,60.7794189,300,2700
27.1326597,60.7789494,400,2700
27.1644518,60.7784723,500,2700
27.1962412,60.7779878,600,2700
27.2280282,60.7774958,700,2700
27.2598128,60.7769963,800,2700
27.2915951,60.7764894,900,2700
27.3233753,60.7759749,1000,2700
27.3551535,60.775453,1100,2700
27.3869298,60.7749237,1200,2700
27.4187043,60.7743868,1300,2700
27.4504771,60.7738425,1400,2700
27.4822484,60.7732907,1500,2700
27.5140183,60.7727314,1600,2700
27.5457868,60.7721646,1700,2700
27.5775541,60.7715903,1800,2700
27.6093204,60.7710085,1900,2700
27.6410857,60.7704193,2000,2700
27.6728501,60.7698225,2100,2700
27.7046138,60.7692183,2200,2700
27.7363769,60.7686066,2300,2700
27.7681395,60.7679873,2400,2700
27.7999017,60.7673606,2500,2700
27.8316636,60.7667264,2600,2700
27.8634254,60.7660846,2700,2700
27.8951872,60.7654353,2800,2700
27.926949,60.7647786,2900,2700
27.958711,60.7641143,3000,2700
27.9904734,60.7634425,3100,2700
28.0222362,60.7627631,3200,2700
28.0539995,60.7620762,3300,2700
28.0857636,60.7613818,3400,2700
28.1175284,60.7606799,3500,2700
28.1492941,60.7599704,3600,2700
28.1810608,60.7592534,3700,2700
28.2128286,60.7585288,3800,2700
28.2445977,60.7577967,3900,2700
28.2760505,60.7570645,3999,2700
27.0043373,60.7642295,0,2800
27.0361268,60.7637826,100,2800
27.0679132,60.7633282,200,2800
27.0996966,60.7628663,300,2800
27.1314772,60.7623969,400,2800
27.1632551,60.7619201,500,2800
27.1950304,60.7614358,600,2800
27.2268032,60.760944,700,2800
27.2585736,60.7604447,800,2800
27.2903418,60.759938,900,2800
27.3221078,60.7594239,1000,2800
27.3538719,60.7589022,1100,2800
27.385634,60.7583731,1200,2800
27.4173944,60.7578365,1300,2800
27.4491531,60.7572924,1400,2800
27.4809102,60.7567408,1500,2800
27.5126659,60.7561818,1600,2800
27.5444203,60.7556153,1700,2800
27.5761735,60.7550413,1800,2800
27.6079256,60.7544598,1900,2800
27.6396768,60.7538708,2000,2800
27.6714271,60.7532744,2100,2800
27.7031767,60.7526704,2200,2800
27.7349256,60.752059,2300,2800
27.7666741,60.75144,2400,2800
27.7984222,60.7508136,2500,2800
27.83017,60.7501796,2600,2800
27.8619176,60.7495382,2700,2800
27.8936653,60.7488892,2800,2800
27.925413,60.7482328,2900,2800
27.9571609,60.7475688,3000,2800
27.9889092,60.7468973,3100,2800
28.0206578,60.7462183,3200,2800
28.0524071,60.7455318,3300,2800
28.084157,60.7448377,3400,2800
28.1159077,60.7441361,3500,2800
28.1476592,60.743427,3600,2800
28.1794118,60.7427103,3700,2800
28.2111656,60.7419861,3800,2800
28.2429206,60.7412543,3900,2800
28.2743594,60.7405224,3999,2800
27.0032167,60.7476821,0,2900
27.034992,60.7472353,100,2900
27.0667643,60.7467811,200,2900
27.0985336,60.7463194,300,2900
27.1303,60.7458502,400,2900
27.1620638,60.7453736,500,2900
27.1938249,60.7448895,600,2900
27.2255836,60.7443979,700,2900
27.2573399,60.7438989,800,2900
27.2890939,60.7433924,900,2900
27.3208458,60.7428784,1000,2900
27.3525957,60.742357,1100,2900
27.3843438,60.7418281,1200,2900
27.41609,60.7412917,1300,2900
27.4478345,60.7407479,1400,2900
27.4795776,60.7401966,1500,2900
27.5113192,60.7396378,1600,2900
27.5430594,60.7390715,1700,2900
27.5747985,60.7384978,1800,2900
27.6065365,60.7379165,1900,2900
27.6382736,60.7373278,2000,2900
27.6700097,60.7367316,2100,2900
27.7017452,60.7361279,2200,2900
27.7334801,60.7355168,2300,2900
27.7652144,60.7348981,2400,2900
27.7969484,60.7342719,2500,2900
27.8286821,60.7336383,2600,2900
27.8604157,60.7329971,2700,2900
27.8921492,60.7323485,2800,2900
27.9238828,60.7316923,2900,2900
27.9556167,60.7310286,3000,2900
27.9873508,60.7303574,3100,2900
28.0190854,60.7296787,3200,2900
28.0508205,60.7289925,3300,2900
28.0825563,60.7282988,3400,2900
28.1142929,60.7275975,3500,2900
28.1460304,60.7268887,3600,2900
28.177769,60.7261723,3700,2900
28.2095086,60.7254485,3800,2900
28.2412495,60.724717,3900,2900
28.2726744,60.7239855,3999,2900
27.0020933,60.7311325,0,3000
27.0338545,60.7306859,100,3000
27.0656126,60.7302319,200,3000
27.0973678,60.7297703,300,3000
27.1291201,60.7293014,400,3000
27.1608697,60.7288249,500,3000
27.1926167,60.728341,600,3000
27.2243613,60.7278497,700,3000
27.2561035,60.7273509,800,3000
27.2878434,60.7268446,900,3000
27.3195812,60.7263308,1000,3000
27.351317,60.7258096,1100,3000
27.3830509,60.725281,1200,3000
27.414783,60.7247448,1300,3000
27.4465135,60.7242012,1400,3000
27.4782424,60.7236501,1500,3000
27.5099699,60.7230916,1600,3000
27.541696,60.7225255,1700,3000
27.573421,60.721952,1800,3000
27.6051449,60.7213711,1900,3000
27.6368679,60.7207826,2000,3000
27.66859,60.7201867,2100,3000
27.7003113,60.7195833,2200,3000
27.7320321,60.7189724,2300,3000
27.7637523,60.718354,2400,3000
27.7954722,60.7177281,2500,3000
27.8271919,60.7170947,2600,3000
27.8589113,60.7164539,2700,3000
27.8906308,60.7158055,2800,3000
27.9223503,60.7151496,2900,3000
27.9540701,60.7144862,3000,3000
27.9857901,60.7138153,3100,3000
28.0175106,60.7131369,3200,3000
28.0492317,60.712451,3300,3000
28.0809534,60.7117576,3400,3000
28.1126759,60.7110566,3500,3000
28.1443994,60.7103482,3600,3000
28.1761238,60.7096321,3700,3000
28.2078494,60.7089086,3800,3000
28.2395763,60.7081775,3900,3000
28.2709872,60.7074463,3999,3000
27.0009855,60.7145832,0,3100
27.0327326,60.7141368,100,3100
27.0644765,60.713683,200,3100
27.0962176,60.7132217,300,3100
27.1279558,60.7127529,400,3100
27.1596913,60.7122767,500,3100
27.1914242,60.711793,600,3100
27.2231546,60.7113019,700,3100
27.2548827,60.7108033,800,3100
27.2866085,60.7102972,900,3100
27.3183322,60.7097837,1000,3100
27.3500539,60.7092627,1100,3100
27.3817737,60.7087343,1200,3100
27.4134917,60.7081984,1300,3100
27.4452081,60.707655,1400,3100
27.4769229,60.7071042,1500,3100
27.5086363,60.7065459,1600,3100
27.5403484,60.7059802,1700,3100
27.5720593,60.7054069,1800,3100
27.6037691,60.7048262,1900,3100
27.635478,60.7042381,2000,3100
27.667186,60.7036424,2100,3100
27.6988933,60.7030393,2200,3100
27.7306,60.7024286,2300,3100
27.7623061,60.7018105,2400,3100
27.794012,60.701185,2500,3100
27.8257175,60.7005519,2600,3100
27.8574229,60.6999113,2700,3100
27.8891283,60.6992633,2800,3100
27.9208338,60.6986077,2900,3100
27.9525395,60.6979446,3000,3100
27.9842455,60.6972741,3100,3100
28.015952,60.696596,3200,3100
28.047659,60.6959104,3300,3100
28.0793667,60.6952173,3400,3100
28.1110751,60.6945167,3500,3100
28.1427845,60.6938085,3600,3100
28.1744949,60.6930928,3700,3100
28.2062065,60.6923696,3800,3100
28.2379193,60.6916389,3900,3100
28.2693163,60.690908,3999,3100
26.9998562,60.6980296,0,3200
27.0315892,60.6975834,100,3200
27.0633191,60.6971297,200,3200
27.095046,60.6966686,300,3200
27.1267701,60.6962001,400,3200
27.1584916,60.6957241,500,3200
27.1902104,60.6952406,600,3200
27.2219267,60.6947497,700,3200
27.2536407,60.6942513,800,3200
27.2853524,60.6937455,900,3200
27.3170621,60.6932323,1000,3200
27.3487697,60.6927115,1100,3200
27.3804754,60.6921833,1200,3200
27.4121793,60.6916477,1300,3200
27.4438816,60.6911046,1400,3200
27.4755824,60.690554,1500,3200
27.5072817,60.689996,1600,3200
27.5389797,60.6894305,1700,3200
27.5706766,60.6888575,1800,3200
27.6023723,60.6882771,1900,3200
27.6340671,60.6876892,2000,3200
27.6657611,60.6870938,2100,3200
27.6974543,60.686491,2200,3200
27.7291469,60.6858806,2300,3200
27.760839,60.6852628,2400,3200
27.7925308,60.6846375,2500,3200
27.8242223,60.6840048,2600,3200
27.8559137,60.6833645,2700,3200
27.887605,60.6827168,2800,3200
27.9192964,60.6820615,2900,3200
27.950988,60.6813988,3000,3200
27.98268,60.6807285,3100,3200
28.0143724,60.6800508,3200,3200
28.0460654,60.6793655,3300,3200
28.077759,60.6786727,3400,3200
28.1094534,60.6779724,3500,3200
28.1411487,60.6772646,3600,3200
28.1728451,60.6765493,3700,3200
28.2045426,60.6758265,3800,3200
28.2362414,60.6750961,3900,3200
28.2676245,60.6743656,3999,3200
26.9987451,60.6814785,0,3300
27.0304639,60.6810325,100,3300
27.0621797,60.6805791,200,3300
27.0938926,60.6801182,300,3300
27.1256026,60.6796498,400,3300
27.1573099,60.679174,500,3300
27.1890147,60.6786908,600,3300
27.2207169,60.6782001,700,3300
27.2524169,60.6777019,800,3300
27.2841145,60.6771963,900,3300
27.3158101,60.6766833,1000,3300
27.3475036,60.6761628,1100,3300
27.3791953,60.6756348,1200,3300
27.4108852,60.6750994,1300,3300
27.4425734,60.6745565,1400,3300
27.4742601,60.6740062,1500,3300
27.5059453,60.6734484,1600,3300
27.5376293,60.6728832,1700,3300
27.5693121,60.6723105,1800,3300
27.6009938,60.6717303,1900,3300
27.6326745,60.6711427,2000,3300
27.6643544,60.6705476,2100,3300
27.6960336,60.669945,2200,3300
27.7277122,60.6693349,2300,3300
27.7593903,60.6687174,2400,3300
27.791068,60.6680924,2500,3300
27.8227455,60.6674599,2600,3300
27.8544228,60.6668199,2700,3300
27.8861001,60.6661725,2800,3300
27.9177775,60.6655175,2900,3300
27.9494551,60.6648551,3000,3300
27.981133,60.6641852,3100,3300
28.0128114,60.6635077,3200,3300
28.0444903,60.6628228,3300,3300
28.0761699,60.6621303,3400,3300
28.1078503,60.6614304,3500,3300
28.1395317,60.6607229,3600,3300
28.171214,60.6600079,3700,3300
28.2028975,60.6592854,3800,3300
28.2345822,60.6585553,3900,3300
28.2659515,60.6578252,3999,3300
26.9976368,60.6649279,0,3400
27.0293415,60.6644821,100,3400
27.0610433,60.6640288,200,3400
27.092742,60.6635681,300,3400
27.124438,60.6631,400,3400
27.1561313,60.6626244,500,3400
27.1878219,60.6621413,600,3400
27.2195101,60.6616508,700,3400
27.251196,60.6611529,800,3400
27.2828796,60.6606475,900,3400
27.3145611,60.6601347,1000,3400
27.3462406,60.6596144,1100,3400
27.3779182,60.6590867,1200,3400
27.409594,60.6585515,1300,3400
27.4412682,60.6580089,1400,3400
27.4729409,60.6574588,1500,3400
27.5046121,60.6569013,1600,3400
27.536282,60.6563363,1700,3400
27.5679508,60.6557638,1800,3400
27.5996184,60.6551839,1900,3400
27.6312851,60.6545966,2000,3400
27.662951,60.6540017,2100,3400
27.6946162,60.6533994,2200,3400
27.7262807,60.6527896,2300,3400
27.7579448,60.6521724,2400,3400
27.7896085,60.6515477,2500,3400
27.8212719,60.6509155,2600,3400
27.8529353,60.6502758,2700,3400
27.8845985,60.6496286,2800,3400
27.9162619,60.648974,2900,3400
27.9479255,60.6483118,3000,3400
27.9795894,60.6476422,3100,3400
28.0112538,60.6469651,3200,3400
28.0429187,60.6462804,3300,3400
28.0745843,60.6455883,3400,3400
28.1062507,60.6448887,3500,3400
28.1379181,60.6441815,3600,3400
28.1695864,60.6434668,3700,3400
28.2012559,60.6427447,3800,3400
28.2329266,60.642015,3900,3400
28.264282,60.6412851,3999,3400
26.9965142,60.6483791,0,3500
27.028205,60.6479335,100,3500
27.0598927,60.6474804,200,3500
27.0915774,60.6470199,300,3500
27.1232593,60.646552,400,3500
27.1549386,60.6460766,500,3500
27.1866152,60.6455938,600,3500
27.2182894,60.6451035,700,3500
27.2499612,60.6446058,800,3500
